net_id,from_id,to_id,value
2016-03-31,US,BE,234.57
2016-03-31,US,CA,1104.86
2016-03-31,US,CH,564.04
2016-03-31,US,CL,102.07
2016-03-31,US,DE,1760.19
2016-03-31,US,ES,394.45
2016-03-31,US,FI,110.72
2016-03-31,US,FR,1757.79
2016-03-31,US,GB,4596.19
2016-03-31,US,GR,74.24
2016-03-31,US,IE,666.72
2016-03-31,US,IN,763.76
2016-03-31,US,IT,581.93
2016-03-31,US,JP,3078.73
2016-03-31,US,KR,756.38
2016-03-31,US,NL,635.43
2016-03-31,US,PT,33.68
2016-03-31,US,SE,254.95
2016-03-31,US,TR,193.22
2016-06-30,AT,AU,6.34793
2016-06-30,AT,BE,17.06284
2016-06-30,AT,CA,9.39694
2016-06-30,AT,CH,70.10316
2016-06-30,AT,CL,0.21355
2016-06-30,AT,DE,389.43919
2016-06-30,AT,ES,56.50283
2016-06-30,AT,FI,13.48605
2016-06-30,AT,FR,97.35553
2016-06-30,AT,GB,125.33651
2016-06-30,AT,GR,1.51983
2016-06-30,AT,IE,9.59277
2016-06-30,AT,IN,0.78966
2016-06-30,AT,IT,71.54918
2016-06-30,AT,JP,1.59303
2016-06-30,AT,KR,3.18184
2016-06-30,AT,NL,44.37839
2016-06-30,AT,PT,6.12903
2016-06-30,AT,SE,10.67886
2016-06-30,AT,TR,8.73108
2016-06-30,AT,US,80.75615
2016-06-30,AU,AT,2.74356
2016-06-30,AU,BE,5.29374
2016-06-30,AU,CA,120.5249
2016-06-30,AU,CH,56.33666
2016-06-30,AU,CL,2.51753
2016-06-30,AU,DE,136.81128
2016-06-30,AU,ES,16.45293
2016-06-30,AU,FI,16.7627
2016-06-30,AU,FR,75.854
2016-06-30,AU,GB,757.22478
2016-06-30,AU,GR,0.82142
2016-06-30,AU,IE,27.19957
2016-06-30,AU,IN,61.8516
2016-06-30,AU,IT,4.74672
2016-06-30,AU,JP,318.30423
2016-06-30,AU,KR,54.41199
2016-06-30,AU,NL,82.09089
2016-06-30,AU,PT,3.43069
2016-06-30,AU,SE,9.16764
2016-06-30,AU,TR,2.93849
2016-06-30,AU,US,1054.54707
2016-06-30,BE,AT,12.34
2016-06-30,BE,AU,16.64
2016-06-30,BE,CA,24.32
2016-06-30,BE,CH,17.64
2016-06-30,BE,CL,0.42
2016-06-30,BE,DE,93.39
2016-06-30,BE,ES,90.38
2016-06-30,BE,FI,6.54
2016-06-30,BE,FR,243.3
2016-06-30,BE,GB,179.91
2016-06-30,BE,GR,0.33
2016-06-30,BE,IE,150.33
2016-06-30,BE,IN,0.93
2016-06-30,BE,IT,109.57
2016-06-30,BE,JP,8.16
2016-06-30,BE,KR,1.93
2016-06-30,BE,NL,239.87
2016-06-30,BE,PT,13.06
2016-06-30,BE,SE,5.88
2016-06-30,BE,TR,7.11
2016-06-30,BE,US,122.5
2016-06-30,CA,AT,11.98383
2016-06-30,CA,AU,195.9652
2016-06-30,CA,BE,19.79064
2016-06-30,CA,CH,48.81424
2016-06-30,CA,DE,252.01799
2016-06-30,CA,ES,13.07519
2016-06-30,CA,FI,18.21047
2016-06-30,CA,FR,240.13002
2016-06-30,CA,GB,1017.23399
2016-06-30,CA,IE,68.88545
2016-06-30,CA,IT,4.18524
2016-06-30,CA,JP,271.55704
2016-06-30,CA,KR,21.33431
2016-06-30,CA,NL,106.16577
2016-06-30,CA,PT,0.07769
2016-06-30,CA,SE,68.85752
2016-06-30,CA,TR,13.37525
2016-06-30,CA,US,9075.45273
2016-06-30,CH,AT,113.01997
2016-06-30,CH,CA,268.38123
2016-06-30,CH,DE,981.9459
2016-06-30,CH,ES,138.7559
2016-06-30,CH,FR,668.30787
2016-06-30,CH,GB,1781.50487
2016-06-30,CH,IE,207.93633
2016-06-30,CH,IT,190.64075
2016-06-30,CH,US,5774.04523
2016-06-30,CL,AU,0.04148
2016-06-30,CL,BE,0.05122
2016-06-30,CL,CA,0.81207
2016-06-30,CL,CH,1.23737
2016-06-30,CL,DE,0.94773
2016-06-30,CL,ES,0.30204
2016-06-30,CL,FI,7.40E-04
2016-06-30,CL,FR,2.277
2016-06-30,CL,GB,9.66798
2016-06-30,CL,IT,0.04941
2016-06-30,CL,JP,0.05699
2016-06-30,CL,KR,0.01081
2016-06-30,CL,NL,0.18275
2016-06-30,CL,SE,0.01627
2016-06-30,CL,TR,0.17434
2016-06-30,CL,US,57.77818
2016-06-30,DE,AT,473.22
2016-06-30,DE,AU,239.39
2016-06-30,DE,BE,295.95
2016-06-30,DE,CA,319.54
2016-06-30,DE,CH,676.3
2016-06-30,DE,CL,14.95
2016-06-30,DE,ES,765.45
2016-06-30,DE,FI,181.6
2016-06-30,DE,FR,1494.54
2016-06-30,DE,GB,4062.23
2016-06-30,DE,GR,110.74
2016-06-30,DE,IE,375.82
2016-06-30,DE,IN,197.67
2016-06-30,DE,IT,917.53
2016-06-30,DE,JP,239.53
2016-06-30,DE,KR,134.87
2016-06-30,DE,NL,832.95
2016-06-30,DE,PT,146.75
2016-06-30,DE,SE,275.19
2016-06-30,DE,TR,141.2
2016-06-30,DE,US,3998.94
2016-06-30,ES,AT,44.21909
2016-06-30,ES,AU,22.27348
2016-06-30,ES,BE,64.51512
2016-06-30,ES,CA,25.20858
2016-06-30,ES,CH,76.45583
2016-06-30,ES,CL,638.97353
2016-06-30,ES,DE,502.26926
2016-06-30,ES,FI,33.10823
2016-06-30,ES,FR,513.8848
2016-06-30,ES,GB,3778.34484
2016-06-30,ES,GR,3.1272
2016-06-30,ES,IE,55.22155
2016-06-30,ES,IN,2.80163
2016-06-30,ES,IT,590.79438
2016-06-30,ES,JP,88.28768
2016-06-30,ES,KR,11.80237
2016-06-30,ES,NL,153.95508
2016-06-30,ES,PT,798.97016
2016-06-30,ES,SE,46.40352
2016-06-30,ES,TR,873.97741
2016-06-30,ES,US,2619.14985
2016-06-30,FI,AT,5.17
2016-06-30,FI,AU,3.39
2016-06-30,FI,BE,15.63
2016-06-30,FI,CA,23.21
2016-06-30,FI,CH,1.62
2016-06-30,FI,DE,44.3
2016-06-30,FI,ES,0.32
2016-06-30,FI,FR,29
2016-06-30,FI,GB,22.2
2016-06-30,FI,JP,0.51
2016-06-30,FI,NL,23.96
2016-06-30,FI,PT,0.21
2016-06-30,FI,SE,45.09
2016-06-30,FI,US,1.72
2016-06-30,FR,AT,158.45
2016-06-30,FR,AU,228.54
2016-06-30,FR,BE,1826.57
2016-06-30,FR,CA,237.05
2016-06-30,FR,CH,648.49
2016-06-30,FR,CL,19
2016-06-30,FR,DE,1626.76
2016-06-30,FR,ES,1079.68
2016-06-30,FR,FI,97.07
2016-06-30,FR,GB,2151.84
2016-06-30,FR,GR,15.43
2016-06-30,FR,IE,372.36
2016-06-30,FR,IN,162.61
2016-06-30,FR,IT,2966.16
2016-06-30,FR,JP,1632.35
2016-06-30,FR,KR,188.39
2016-06-30,FR,NL,1032.74
2016-06-30,FR,PT,132.44
2016-06-30,FR,SE,144.79
2016-06-30,FR,TR,394.76
2016-06-30,FR,US,4818.49
2016-06-30,GB,AT,60.12
2016-06-30,GB,AU,500.94
2016-06-30,GB,BE,108.18
2016-06-30,GB,CA,877.75
2016-06-30,GB,CH,593.59
2016-06-30,GB,CL,35.59
2016-06-30,GB,DE,1730.49
2016-06-30,GB,ES,201.89
2016-06-30,GB,FI,87.77
2016-06-30,GB,FR,1481.27
2016-06-30,GB,GR,26.21
2016-06-30,GB,IE,808.41
2016-06-30,GB,IN,650.47
2016-06-30,GB,IT,280.92
2016-06-30,GB,JP,1431.42
2016-06-30,GB,KR,650.11
2016-06-30,GB,NL,1231.65
2016-06-30,GB,PT,44.96
2016-06-30,GB,SE,121.22
2016-06-30,GB,TR,222.01
2016-06-30,GB,US,7802.45
2016-06-30,GR,AT,4.6
2016-06-30,GR,AU,0.55
2016-06-30,GR,BE,4.58
2016-06-30,GR,CA,1.08
2016-06-30,GR,CH,3.68
2016-06-30,GR,DE,18.99
2016-06-30,GR,ES,1.03
2016-06-30,GR,FI,1.43
2016-06-30,GR,FR,6.85
2016-06-30,GR,GB,96.54
2016-06-30,GR,IE,0.99
2016-06-30,GR,IT,2.24
2016-06-30,GR,JP,0.27
2016-06-30,GR,NL,1.89
2016-06-30,GR,PT,0.28
2016-06-30,GR,SE,0.19
2016-06-30,GR,TR,2.08
2016-06-30,GR,US,10.22
2016-06-30,IE,AT,0.77835
2016-06-30,IE,AU,5.84567
2016-06-30,IE,BE,11.46285
2016-06-30,IE,CA,13.32209
2016-06-30,IE,CH,3.5758
2016-06-30,IE,DE,9.69661
2016-06-30,IE,ES,22.53608
2016-06-30,IE,FI,2.64641
2016-06-30,IE,FR,45.07784
2016-06-30,IE,GB,657.73564
2016-06-30,IE,GR,0.50715
2016-06-30,IE,IN,0.04356
2016-06-30,IE,IT,13.92888
2016-06-30,IE,JP,0.7339
2016-06-30,IE,KR,2.10E-04
2016-06-30,IE,NL,18.34688
2016-06-30,IE,PT,2.45839
2016-06-30,IE,SE,12.1393
2016-06-30,IE,TR,2.01411
2016-06-30,IE,US,69.35123
2016-06-30,IT,AT,811.60033
2016-06-30,IT,AU,10.35198
2016-06-30,IT,BE,82.38082
2016-06-30,IT,CA,23.99712
2016-06-30,IT,CH,127.24916
2016-06-30,IT,CL,0.85773
2016-06-30,IT,DE,1908.85737
2016-06-30,IT,ES,526.33059
2016-06-30,IT,FI,12.57004
2016-06-30,IT,FR,446.54483
2016-06-30,IT,GB,436.62724
2016-06-30,IT,GR,5.85604
2016-06-30,IT,IE,93.1414
2016-06-30,IT,IN,10.48476
2016-06-30,IT,JP,74.80756
2016-06-30,IT,KR,3.60743
2016-06-30,IT,NL,188.27703
2016-06-30,IT,PT,30.84898
2016-06-30,IT,SE,16.60407
2016-06-30,IT,TR,104.0916
2016-06-30,IT,US,364.78435
2016-06-30,JP,AT,41.148
2016-06-30,JP,AU,1074.961
2016-06-30,JP,BE,247.329
2016-06-30,JP,CA,674.631
2016-06-30,JP,CH,320.342
2016-06-30,JP,CL,73.414
2016-06-30,JP,DE,1220.008
2016-06-30,JP,ES,228.24
2016-06-30,JP,FI,43.161
2016-06-30,JP,FR,1781.4
2016-06-30,JP,GB,1948.785
2016-06-30,JP,GR,2.509
2016-06-30,JP,IE,456.625
2016-06-30,JP,IN,344.208
2016-06-30,JP,IT,318.822
2016-06-30,JP,KR,607.858
2016-06-30,JP,NL,737.596
2016-06-30,JP,PT,5.032
2016-06-30,JP,SE,230.236
2016-06-30,JP,TR,106.351
2016-06-30,JP,US,15740.774
2016-06-30,KR,AT,0.51637
2016-06-30,KR,AU,39.44827
2016-06-30,KR,BE,1.82728
2016-06-30,KR,CA,24.7319
2016-06-30,KR,CH,10.26244
2016-06-30,KR,CL,3.14168
2016-06-30,KR,DE,26.79442
2016-06-30,KR,ES,2.02293
2016-06-30,KR,FI,0.26912
2016-06-30,KR,FR,11.24853
2016-06-30,KR,GB,38.90372
2016-06-30,KR,GR,2.91337
2016-06-30,KR,IE,8.01876
2016-06-30,KR,IN,39.86669
2016-06-30,KR,IT,5.08025
2016-06-30,KR,JP,103.25601
2016-06-30,KR,NL,7.33992
2016-06-30,KR,PT,1.36261
2016-06-30,KR,SE,1.02233
2016-06-30,KR,TR,13.48927
2016-06-30,KR,US,245.46836
2016-06-30,NL,AT,128.71659
2016-06-30,NL,AU,596.61038
2016-06-30,NL,CA,169.39432
2016-06-30,NL,CH,345.2944
2016-06-30,NL,DE,1700.48224
2016-06-30,NL,ES,422.37559
2016-06-30,NL,FI,104.96941
2016-06-30,NL,FR,936.69794
2016-06-30,NL,GB,846.40538
2016-06-30,NL,GR,15.64272
2016-06-30,NL,IE,104.59194
2016-06-30,NL,IT,290.02865
2016-06-30,NL,JP,151.29806
2016-06-30,NL,PT,34.50502
2016-06-30,NL,SE,69.52072
2016-06-30,NL,US,1852.60184
2016-06-30,SE,AT,10.77696
2016-06-30,SE,AU,10.58286
2016-06-30,SE,BE,31.61856
2016-06-30,SE,CA,30.56239
2016-06-30,SE,CH,27.41629
2016-06-30,SE,CL,2.34105
2016-06-30,SE,DE,466.79216
2016-06-30,SE,ES,8.59943
2016-06-30,SE,FI,1359.05019
2016-06-30,SE,FR,145.4611
2016-06-30,SE,GB,584.30432
2016-06-30,SE,IE,8.36229
2016-06-30,SE,IT,8.76464
2016-06-30,SE,JP,27.81832
2016-06-30,SE,KR,7.2138
2016-06-30,SE,NL,104.51105
2016-06-30,SE,PT,0.47266
2016-06-30,SE,TR,4.19039
2016-06-30,SE,US,1350.05998
2016-06-30,TR,AT,1.72945
2016-06-30,TR,AU,0.22769
2016-06-30,TR,BE,0.80881
2016-06-30,TR,CA,0.12443
2016-06-30,TR,CH,1.7296
2016-06-30,TR,CL,3.00E-05
2016-06-30,TR,DE,20.49505
2016-06-30,TR,ES,0.5865
2016-06-30,TR,FI,0.00487
2016-06-30,TR,FR,4.43977
2016-06-30,TR,GB,23.19325
2016-06-30,TR,GR,0.41231
2016-06-30,TR,IE,8.05744
2016-06-30,TR,IN,0.00266
2016-06-30,TR,IT,1.8934
2016-06-30,TR,JP,0.70391
2016-06-30,TR,KR,0.37891
2016-06-30,TR,NL,11.07729
2016-06-30,TR,PT,0.00369
2016-06-30,TR,SE,0.05855
2016-06-30,TR,US,34.25429
2016-06-30,US,AT,110.01
2016-06-30,US,AU,867.41
2016-06-30,US,BE,216.2
2016-06-30,US,CA,1134.77
2016-06-30,US,CH,550.01
2016-06-30,US,CL,102.44
2016-06-30,US,DE,2066.69
2016-06-30,US,ES,337.43
2016-06-30,US,FI,102.3
2016-06-30,US,FR,1741.27
2016-06-30,US,GB,4579.57
2016-06-30,US,GR,87.71
2016-06-30,US,IE,645.61
2016-06-30,US,IN,700.38
2016-06-30,US,IT,477.34
2016-06-30,US,JP,3519.47
2016-06-30,US,KR,729.41
2016-06-30,US,NL,636.16
2016-06-30,US,PT,26.8
2016-06-30,US,SE,246.51
2016-06-30,US,TR,186.91
2016-09-30,AT,AU,6.55929
2016-09-30,AT,BE,18.3627
2016-09-30,AT,CA,9.89707
2016-09-30,AT,CH,55.16286
2016-09-30,AT,CL,0.1842
2016-09-30,AT,DE,340.85474
2016-09-30,AT,ES,50.06357
2016-09-30,AT,FI,13.14947
2016-09-30,AT,FR,91.65162
2016-09-30,AT,GB,122.89809
2016-09-30,AT,GR,1.38089
2016-09-30,AT,IE,9.62698
2016-09-30,AT,IN,0.741
2016-09-30,AT,IT,63.11937
2016-09-30,AT,JP,1.12736
2016-09-30,AT,KR,4.29959
2016-09-30,AT,NL,44.17195
2016-09-30,AT,PT,3.63666
2016-09-30,AT,SE,11.43898
2016-09-30,AT,TR,8.4034
2016-09-30,AT,US,95.99291
2016-09-30,AU,AT,3.28154
2016-09-30,AU,BE,9.72067
2016-09-30,AU,CA,114.97766
2016-09-30,AU,CH,43.29524
2016-09-30,AU,CL,2.52071
2016-09-30,AU,DE,100.11147
2016-09-30,AU,ES,17.17972
2016-09-30,AU,FI,8.8711
2016-09-30,AU,FR,92.00542
2016-09-30,AU,GB,660.59087
2016-09-30,AU,GR,0.83214
2016-09-30,AU,IE,34.93047
2016-09-30,AU,IN,65.67976
2016-09-30,AU,IT,7.92652
2016-09-30,AU,JP,267.78641
2016-09-30,AU,KR,58.6474
2016-09-30,AU,NL,73.49032
2016-09-30,AU,PT,3.42566
2016-09-30,AU,SE,12.8408
2016-09-30,AU,TR,1.9853
2016-09-30,AU,US,1085.58593
2016-09-30,BE,AT,11.93
2016-09-30,BE,AU,16.42
2016-09-30,BE,CA,24.35
2016-09-30,BE,CH,15.8
2016-09-30,BE,CL,0.72
2016-09-30,BE,DE,93.13
2016-09-30,BE,ES,90.08
2016-09-30,BE,FI,6.49
2016-09-30,BE,FR,181.03
2016-09-30,BE,GB,180.59
2016-09-30,BE,GR,0.21
2016-09-30,BE,IE,149.54
2016-09-30,BE,IN,1.06
2016-09-30,BE,IT,97
2016-09-30,BE,JP,7.83
2016-09-30,BE,KR,1.35
2016-09-30,BE,NL,246.02
2016-09-30,BE,PT,4.7
2016-09-30,BE,SE,5.61
2016-09-30,BE,TR,7.07
2016-09-30,BE,US,117.49
2016-09-30,CA,AT,15.3815
2016-09-30,CA,AU,188.52902
2016-09-30,CA,BE,29.22046
2016-09-30,CA,CH,51.53925
2016-09-30,CA,DE,304.53483
2016-09-30,CA,ES,16.77092
2016-09-30,CA,FI,20.9551
2016-09-30,CA,FR,287.77045
2016-09-30,CA,GB,1021.42824
2016-09-30,CA,JP,253.31107
2016-09-30,CA,KR,17.18281
2016-09-30,CA,NL,110.61544
2016-09-30,CA,PT,0.1853
2016-09-30,CA,SE,63.7763
2016-09-30,CA,TR,13.44458
2016-09-30,CA,US,9107.19956
2016-09-30,CH,AT,108.23107
2016-09-30,CH,CA,245.74962
2016-09-30,CH,DE,892.10114
2016-09-30,CH,ES,117.96234
2016-09-30,CH,FR,644.88618
2016-09-30,CH,GB,1660.76158
2016-09-30,CH,IE,185.15843
2016-09-30,CH,IT,190.93512
2016-09-30,CH,US,5457.83632
2016-09-30,CL,AU,0.15824
2016-09-30,CL,BE,0.01449
2016-09-30,CL,CA,0.19915
2016-09-30,CL,CH,0.77743
2016-09-30,CL,DE,1.40262
2016-09-30,CL,ES,0.2839
2016-09-30,CL,FI,7.20E-04
2016-09-30,CL,FR,2.06042
2016-09-30,CL,GB,8.36458
2016-09-30,CL,IT,0.01328
2016-09-30,CL,JP,0.1242
2016-09-30,CL,KR,0.3592
2016-09-30,CL,NL,0.60902
2016-09-30,CL,SE,0.01362
2016-09-30,CL,TR,0.17072
2016-09-30,CL,US,68.67165
2016-09-30,DE,AT,473.89
2016-09-30,DE,AU,248.46
2016-09-30,DE,BE,273.83
2016-09-30,DE,CA,336.14
2016-09-30,DE,CH,685.86
2016-09-30,DE,CL,15.6
2016-09-30,DE,ES,761.5
2016-09-30,DE,FI,182.31
2016-09-30,DE,FR,1478.9
2016-09-30,DE,GB,3755.57
2016-09-30,DE,GR,112.9
2016-09-30,DE,IE,325.55
2016-09-30,DE,IN,194.28
2016-09-30,DE,IT,894.62
2016-09-30,DE,JP,270.84
2016-09-30,DE,KR,140.2
2016-09-30,DE,NL,848.82
2016-09-30,DE,PT,142.28
2016-09-30,DE,SE,263.51
2016-09-30,DE,TR,140.11
2016-09-30,DE,US,3636.12
2016-09-30,ES,AT,44.37164
2016-09-30,ES,AU,22.6699
2016-09-30,ES,BE,54.36991
2016-09-30,ES,CA,29.39992
2016-09-30,ES,CH,73.05366
2016-09-30,ES,CL,663.51369
2016-09-30,ES,DE,535.4406
2016-09-30,ES,FI,31.32618
2016-09-30,ES,FR,449.02517
2016-09-30,ES,GB,3756.60526
2016-09-30,ES,GR,4.50938
2016-09-30,ES,IE,64.53472
2016-09-30,ES,IN,2.34733
2016-09-30,ES,IT,605.63234
2016-09-30,ES,JP,65.18598
2016-09-30,ES,KR,10.13396
2016-09-30,ES,NL,163.28893
2016-09-30,ES,PT,817.04339
2016-09-30,ES,SE,48.6205
2016-09-30,ES,TR,868.37879
2016-09-30,ES,US,2543.72826
2016-09-30,FI,AT,5.26
2016-09-30,FI,AU,3.52
2016-09-30,FI,BE,15.88
2016-09-30,FI,CA,24.2
2016-09-30,FI,CH,1.42
2016-09-30,FI,DE,43.02
2016-09-30,FI,ES,0.36
2016-09-30,FI,FR,30.04
2016-09-30,FI,GB,23.96
2016-09-30,FI,NL,21.62
2016-09-30,FI,PT,0.2
2016-09-30,FI,SE,42.7
2016-09-30,FI,US,2.14
2016-09-30,FR,AT,153.45
2016-09-30,FR,AU,243.1
2016-09-30,FR,BE,2016.81
2016-09-30,FR,CA,254.47
2016-09-30,FR,CH,730.03
2016-09-30,FR,CL,20.03
2016-09-30,FR,DE,1613.23
2016-09-30,FR,ES,1065.74
2016-09-30,FR,FI,97.19
2016-09-30,FR,GB,2183.96
2016-09-30,FR,GR,17.92
2016-09-30,FR,IE,391.75
2016-09-30,FR,IN,170.88
2016-09-30,FR,IT,2889.41
2016-09-30,FR,JP,1704.77
2016-09-30,FR,KR,204.34
2016-09-30,FR,NL,1109.28
2016-09-30,FR,PT,132.22
2016-09-30,FR,SE,167.27
2016-09-30,FR,TR,385.61
2016-09-30,FR,US,4541.55
2016-09-30,GB,AT,63.46
2016-09-30,GB,AU,467.68
2016-09-30,GB,BE,96.2
2016-09-30,GB,CA,884.3
2016-09-30,GB,CH,603.63
2016-09-30,GB,CL,34.53
2016-09-30,GB,DE,1668.2
2016-09-30,GB,ES,207.69
2016-09-30,GB,FI,92.37
2016-09-30,GB,FR,1436.04
2016-09-30,GB,GR,36.97
2016-09-30,GB,IE,880.87
2016-09-30,GB,IN,697.08
2016-09-30,GB,IT,240.33
2016-09-30,GB,JP,1495.19
2016-09-30,GB,KR,673.77
2016-09-30,GB,NL,1205.45
2016-09-30,GB,PT,38.38
2016-09-30,GB,SE,123.05
2016-09-30,GB,TR,230.94
2016-09-30,GB,US,7121.34
2016-09-30,GR,AT,2.67
2016-09-30,GR,AU,0.32
2016-09-30,GR,BE,5.59
2016-09-30,GR,CA,0.46
2016-09-30,GR,CH,5.8
2016-09-30,GR,DE,17.81
2016-09-30,GR,ES,1.13
2016-09-30,GR,FI,1.99
2016-09-30,GR,FR,7.75
2016-09-30,GR,GB,92.84
2016-09-30,GR,IE,0.99
2016-09-30,GR,IT,2.07
2016-09-30,GR,JP,0.27
2016-09-30,GR,NL,1.83
2016-09-30,GR,PT,0.27
2016-09-30,GR,SE,0.19
2016-09-30,GR,TR,1.77
2016-09-30,GR,US,9.45
2016-09-30,IE,AT,1.34393
2016-09-30,IE,AU,5.8359
2016-09-30,IE,BE,12.90399
2016-09-30,IE,CA,13.79693
2016-09-30,IE,CH,3.51597
2016-09-30,IE,DE,12.04715
2016-09-30,IE,ES,23.27984
2016-09-30,IE,FI,2.8536
2016-09-30,IE,FR,44.46846
2016-09-30,IE,GB,614.70565
2016-09-30,IE,GR,0.49922
2016-09-30,IE,IN,0.03931
2016-09-30,IE,IT,13.89386
2016-09-30,IE,JP,0.89601
2016-09-30,IE,KR,1.90E-04
2016-09-30,IE,NL,19.18821
2016-09-30,IE,PT,2.07579
2016-09-30,IE,SE,13.13216
2016-09-30,IE,TR,2.00597
2016-09-30,IE,US,65.57777
2016-09-30,IT,AT,827.27538
2016-09-30,IT,AU,10.39013
2016-09-30,IT,BE,65.13619
2016-09-30,IT,CA,23.75552
2016-09-30,IT,CH,126.48492
2016-09-30,IT,CL,1.19401
2016-09-30,IT,DE,2045.82337
2016-09-30,IT,ES,466.59354
2016-09-30,IT,FI,12.58414
2016-09-30,IT,FR,439.34889
2016-09-30,IT,GB,415.39837
2016-09-30,IT,GR,15.15418
2016-09-30,IT,IE,80.33613
2016-09-30,IT,IN,9.37159
2016-09-30,IT,JP,80.42522
2016-09-30,IT,KR,4.73677
2016-09-30,IT,NL,194.46588
2016-09-30,IT,PT,32.46838
2016-09-30,IT,SE,17.88925
2016-09-30,IT,TR,96.57251
2016-09-30,IT,US,355.48793
2016-09-30,JP,AT,43.446
2016-09-30,JP,AU,1140.633
2016-09-30,JP,BE,262.434
2016-09-30,JP,CA,675.95
2016-09-30,JP,CH,327.5
2016-09-30,JP,CL,75.06
2016-09-30,JP,DE,1168.142
2016-09-30,JP,ES,238.349
2016-09-30,JP,FI,44.953
2016-09-30,JP,FR,1855.246
2016-09-30,JP,GB,1863.416
2016-09-30,JP,GR,2.482
2016-09-30,JP,IE,441.276
2016-09-30,JP,IN,346.616
2016-09-30,JP,IT,315.277
2016-09-30,JP,KR,614.698
2016-09-30,JP,NL,744.166
2016-09-30,JP,PT,5.136
2016-09-30,JP,SE,234.067
2016-09-30,JP,TR,109.301
2016-09-30,JP,US,16325.259
2016-09-30,KR,AT,1.06051
2016-09-30,KR,AU,46.97111
2016-09-30,KR,BE,4.59889
2016-09-30,KR,CA,22.38698
2016-09-30,KR,CH,14.54481
2016-09-30,KR,CL,3.465
2016-09-30,KR,DE,35.11054
2016-09-30,KR,ES,6.01996
2016-09-30,KR,FI,0.6418
2016-09-30,KR,FR,15.43968
2016-09-30,KR,GB,53.38426
2016-09-30,KR,GR,3.38056
2016-09-30,KR,IE,7.925
2016-09-30,KR,IN,44.64899
2016-09-30,KR,IT,3.83154
2016-09-30,KR,JP,113.60656
2016-09-30,KR,NL,8.19806
2016-09-30,KR,PT,1.32479
2016-09-30,KR,SE,1.92828
2016-09-30,KR,TR,12.45624
2016-09-30,KR,US,244.13109
2016-09-30,NL,AT,122.53662
2016-09-30,NL,AU,615.25013
2016-09-30,NL,CA,164.07786
2016-09-30,NL,CH,233.82295
2016-09-30,NL,DE,1707.32049
2016-09-30,NL,ES,417.39908
2016-09-30,NL,FI,98.74137
2016-09-30,NL,FR,894.62112
2016-09-30,NL,GB,880.41316
2016-09-30,NL,GR,16.083
2016-09-30,NL,IE,104.77947
2016-09-30,NL,IT,281.77061
2016-09-30,NL,JP,176.79024
2016-09-30,NL,PT,36.34022
2016-09-30,NL,SE,68.24952
2016-09-30,NL,US,1873.19527
2016-09-30,SE,AT,11.75046
2016-09-30,SE,AU,10.96129
2016-09-30,SE,BE,38.68603
2016-09-30,SE,CA,31.41956
2016-09-30,SE,CH,28.22072
2016-09-30,SE,CL,2.40789
2016-09-30,SE,DE,514.69177
2016-09-30,SE,ES,8.85737
2016-09-30,SE,FI,1378.44205
2016-09-30,SE,FR,131.23629
2016-09-30,SE,GB,508.5896
2016-09-30,SE,IE,8.85799
2016-09-30,SE,IT,8.09436
2016-09-30,SE,JP,17.38069
2016-09-30,SE,KR,5.48538
2016-09-30,SE,NL,99.16446
2016-09-30,SE,PT,0.52832
2016-09-30,SE,TR,3.8637
2016-09-30,SE,US,1117.21342
2016-09-30,TR,AT,7.35319
2016-09-30,TR,AU,0.53882
2016-09-30,TR,BE,0.60865
2016-09-30,TR,CA,0.90521
2016-09-30,TR,CH,2.00817
2016-09-30,TR,CL,0.00311
2016-09-30,TR,DE,25.71781
2016-09-30,TR,ES,0.74336
2016-09-30,TR,FI,0.00892
2016-09-30,TR,FR,6.40502
2016-09-30,TR,GB,25.25491
2016-09-30,TR,GR,1.23072
2016-09-30,TR,IE,8.80757
2016-09-30,TR,IN,0.07551
2016-09-30,TR,IT,4.7867
2016-09-30,TR,JP,1.45514
2016-09-30,TR,KR,1.45975
2016-09-30,TR,NL,11.86605
2016-09-30,TR,PT,0.00331
2016-09-30,TR,SE,0.39407
2016-09-30,TR,US,26.0659
2016-09-30,US,AT,107.91
2016-09-30,US,AU,888.35
2016-09-30,US,BE,197.57
2016-09-30,US,CA,1107.49
2016-09-30,US,CH,528.61
2016-09-30,US,CL,102.4
2016-09-30,US,DE,2078.82
2016-09-30,US,ES,325.52
2016-09-30,US,FI,100.59
2016-09-30,US,FR,1775.78
2016-09-30,US,GB,4245.36
2016-09-30,US,GR,97.29
2016-09-30,US,IE,689.9
2016-09-30,US,IN,707.09
2016-09-30,US,IT,499.64
2016-09-30,US,JP,3762.72
2016-09-30,US,KR,743.26
2016-09-30,US,NL,588.96
2016-09-30,US,PT,37.67
2016-09-30,US,SE,244.95
2016-09-30,US,TR,186.92
2016-12-31,AT,AU,5.94394
2016-12-31,AT,BE,14.6794
2016-12-31,AT,CA,8.97252
2016-12-31,AT,CH,65.2907
2016-12-31,AT,CL,0.17947
2016-12-31,AT,DE,362.47214
2016-12-31,AT,ES,33.05412
2016-12-31,AT,FI,12.95444
2016-12-31,AT,FR,71.60036
2016-12-31,AT,GB,94.04996
2016-12-31,AT,GR,1.41456
2016-12-31,AT,IE,9.44712
2016-12-31,AT,IN,0.66582
2016-12-31,AT,IT,56.55123
2016-12-31,AT,JP,0.74853
2016-12-31,AT,KR,4.09484
